* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:16:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:08:03, Feb 2 19:10:03, Feb 2 19:11:53, Feb 2 19:13:10, Feb 2 19:14:39, Feb 2 19:16:14
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18604.980 65.541 -16.078
18605.348 65.540 -16.203
18605.715 65.539 -16.336
18606.082 65.539 -16.461
18606.445 65.538 -16.586
18606.812 65.537 -16.711
18607.180 65.536 -16.836
18607.547 65.536 -16.961
18607.910 65.535 -17.094
18608.277 65.534 -17.219
18608.645 65.533 -17.344
18609.012 65.533 -17.469
18609.375 65.532 -17.594
18609.742 65.531 -17.719
18610.109 65.530 -17.844
18610.477 65.530 -17.969
18610.840 65.529 -18.102
18611.207 65.528 -18.227
18611.574 65.527 -18.352
18611.941 65.527 -18.477
18612.305 65.526 -18.602
18612.672 65.525 -18.727
18613.039 65.524 -18.852
18613.406 65.524 -18.977
18613.770 65.523 -19.102
18614.137 65.522 -19.227
18614.504 65.521 -19.352
18614.871 65.521 -19.484
18615.234 65.520 -19.609
18615.602 65.519 -19.734
18615.969 65.518 -19.859
18616.336 65.518 -19.984
18616.699 65.517 -20.109
18617.066 65.516 -20.234
18617.434 65.516 -20.359
18617.801 65.515 -20.484
18618.164 65.514 -20.609
18618.531 65.513 -20.734
18618.898 65.513 -20.859
18619.266 65.512 -20.984
18619.629 65.511 -21.109
18619.996 65.510 -21.234
18620.363 65.510 -21.359
18620.730 65.509 -21.484
18621.094 65.508 -21.609
18621.461 65.507 -21.734
18621.828 65.507 -21.859
18622.195 65.506 -21.984
18622.559 65.505 -22.109
18622.926 65.504 -22.234
18623.293 65.504 -22.359
18623.660 65.503 -22.484
18624.023 65.502 -22.609
18624.391 65.501 -22.734
18624.758 65.501 -22.859
18625.125 65.500 -22.984
18625.488 65.499 -23.109
18625.855 65.498 -23.234
18626.223 65.498 -23.359
18626.590 65.497 -23.484
18626.953 65.496 -23.602
18627.320 65.495 -23.727
18627.688 65.495 -23.852
18628.055 65.494 -23.977
18628.418 65.493 -24.102
18628.785 65.492 -24.227
18629.152 65.492 -24.352
18629.520 65.491 -24.477
18629.883 65.490 -24.602
18630.250 65.489 -24.727
18630.617 65.489 -24.852
18630.984 65.488 -24.969
18631.348 65.487 -25.094
18631.715 65.487 -25.219
18632.082 65.486 -25.344
18632.449 65.485 -25.469
18632.812 65.484 -25.594
18633.180 65.484 -25.719
18633.547 65.483 -25.836
18633.914 65.482 -25.961
18634.277 65.481 -26.086
18634.645 65.481 -26.211
18635.012 65.480 -26.336
18635.379 65.479 -26.461
18635.742 65.478 -26.586
18636.109 65.478 -26.703
18636.477 65.477 -26.828
18636.844 65.476 -26.953
18637.207 65.475 -27.078
18637.574 65.475 -27.203
18637.941 65.474 -27.320
18638.309 65.473 -27.445
18638.672 65.472 -27.570
18639.039 65.472 -27.695
18639.406 65.471 -27.820
18639.773 65.470 -27.938
18640.137 65.469 -28.062
18640.504 65.469 -28.188
18640.871 65.468 -28.312
18641.238 65.467 -28.430
18641.602 65.466 -28.555
18641.969 65.466 -28.680
18642.336 65.465 -28.805
18642.703 65.464 -28.922
18643.066 65.463 -29.047
18643.434 65.463 -29.172
18643.801 65.462 -29.297
18644.168 65.461 -29.414
18644.531 65.460 -29.539
18644.898 65.460 -29.664
18645.266 65.459 -29.789
18645.633 65.458 -29.906
18645.996 65.458 -30.031
18646.363 65.457 -30.156
18646.730 65.456 -30.273
18647.098 65.455 -30.398
18647.461 65.455 -30.523
18647.828 65.454 -30.641
18648.195 65.453 -30.766
18648.562 65.452 -30.891
18648.926 65.452 -31.008
18649.293 65.451 -31.133
18649.660 65.450 -31.258
18650.027 65.449 -31.375
18650.391 65.449 -31.500
18650.758 65.448 -31.625
18651.125 65.447 -31.742
18651.492 65.446 -31.867
18651.855 65.446 -31.992
18652.223 65.445 -32.109
18652.590 65.444 -32.234
18652.957 65.443 -32.359
18653.320 65.443 -32.477
18653.688 65.442 -32.602
18654.055 65.441 -32.719
18654.422 65.440 -32.844
18654.785 65.440 -32.969
18655.152 65.439 -33.086
18655.520 65.438 -33.211
18655.887 65.437 -33.328
18656.250 65.437 -33.453
18656.617 65.436 -33.578
18656.984 65.435 -33.695
18657.352 65.434 -33.820
18657.715 65.434 -33.938
18658.082 65.433 -34.062
18658.449 65.432 -34.180
18658.816 65.431 -34.305
18659.180 65.431 -34.422
18659.547 65.430 -34.547
18659.914 65.429 -34.672
18660.281 65.429 -34.789
18660.645 65.428 -34.914
18661.012 65.427 -35.031
18661.379 65.426 -35.156
18661.746 65.426 -35.273
18662.109 65.425 -35.398
18662.477 65.424 -35.516
18662.844 65.423 -35.641
18663.211 65.423 -35.758
18663.574 65.422 -35.883
18663.941 65.421 -36.000
18664.309 65.420 -36.125
18664.676 65.420 -36.242
18665.039 65.419 -36.367
18665.406 65.418 -36.484
18665.773 65.417 -36.602
18666.141 65.417 -36.727
18666.504 65.416 -36.844
18666.871 65.415 -36.969
18667.238 65.414 -37.086
18667.605 65.414 -37.211
18667.969 65.413 -37.328
18668.336 65.412 -37.453
18668.703 65.411 -37.570
18669.070 65.411 -37.688
18669.434 65.410 -37.812
18669.801 65.409 -37.930
18670.168 65.408 -38.055
18670.535 65.408 -38.172
18670.898 65.407 -38.289
18671.266 65.406 -38.414
18671.633 65.406 -38.531
18672.000 65.405 -38.656
18672.363 65.404 -38.773
18672.730 65.403 -38.891
18673.098 65.403 -39.016
18673.465 65.402 -39.133
18673.828 65.401 -39.258
18674.195 65.400 -39.375
18674.562 65.400 -39.492
18674.930 65.399 -39.617
18675.293 65.398 -39.734
18675.660 65.397 -39.852
18676.027 65.397 -39.977
18676.395 65.396 -40.094
18676.758 65.395 -40.211
18677.125 65.394 -40.336
18677.492 65.394 -40.453
18677.859 65.393 -40.570
18678.223 65.392 -40.695
18678.590 65.391 -40.812
18678.957 65.391 -40.930
18679.324 65.390 -41.047
18679.688 65.389 -41.172
18680.055 65.388 -41.289
18680.422 65.388 -41.406
18680.789 65.387 -41.531
18681.152 65.386 -41.648
18681.520 65.385 -41.766
18681.887 65.385 -41.883
18682.254 65.384 -42.008
18682.617 65.383 -42.125
18682.984 65.383 -42.242
18683.352 65.382 -42.359
18683.719 65.381 -42.484
18684.082 65.380 -42.602
18684.449 65.380 -42.719
18684.816 65.379 -42.836
18685.184 65.378 -42.953
18685.547 65.377 -43.078
18685.914 65.377 -43.195
18686.281 65.376 -43.312
18686.648 65.375 -43.430
18687.012 65.374 -43.555
18687.379 65.374 -43.672
18687.746 65.373 -43.789
18688.113 65.372 -43.906
18688.477 65.371 -44.023
18688.844 65.371 -44.141
18689.211 65.370 -44.266
18689.578 65.369 -44.383
18689.941 65.368 -44.500
18690.309 65.368 -44.617
18690.676 65.367 -44.734
18691.043 65.366 -44.852
18691.406 65.365 -44.977
18691.773 65.365 -45.094
18692.141 65.364 -45.211
18692.508 65.363 -45.328
18692.871 65.363 -45.445
18693.238 65.362 -45.562
18693.605 65.361 -45.680
18693.973 65.360 -45.797
18694.336 65.360 -45.914
18694.703 65.359 -46.039
18695.070 65.358 -46.156
18695.438 65.357 -46.273
18695.801 65.357 -46.391
18696.168 65.356 -46.508
18696.535 65.355 -46.625
18696.902 65.354 -46.742
18697.266 65.354 -46.859
18697.633 65.353 -46.977
18698.000 65.352 -47.094
18698.367 65.351 -47.211
18698.730 65.351 -47.328
18699.098 65.350 -47.445
18699.465 65.349 -47.562
18699.832 65.348 -47.680
18700.195 65.348 -47.797
18700.562 65.347 -47.914
18700.930 65.346 -48.031
18701.297 65.345 -48.148
18701.660 65.345 -48.266
18702.027 65.344 -48.383
18702.395 65.343 -48.500
18702.762 65.343 -48.617
18703.125 65.342 -48.734
18703.492 65.341 -48.852
18703.859 65.340 -48.969
18704.227 65.340 -49.086
18704.590 65.339 -49.203
18704.957 65.338 -49.320
18705.324 65.337 -49.438
18705.691 65.337 -49.555
18706.055 65.336 -49.672
18706.422 65.335 -49.789
18706.789 65.334 -49.906
18707.156 65.334 -50.023
18707.520 65.333 -50.141
18707.887 65.332 -50.258
18708.254 65.331 -50.375
18708.621 65.331 -50.492
18708.984 65.330 -50.609
18709.352 65.329 -50.727
18709.719 65.328 -50.836
18710.086 65.328 -50.953
18710.449 65.327 -51.070
18710.816 65.326 -51.188
18711.184 65.326 -51.305
18711.551 65.325 -51.422
18711.914 65.324 -51.539
18712.281 65.323 -51.656
18712.648 65.323 -51.766
18713.016 65.322 -51.883
18713.379 65.321 -52.000
18713.746 65.320 -52.117
18714.113 65.320 -52.234
18714.480 65.319 -52.352
18714.844 65.318 -52.469
18715.211 65.317 -52.578
18715.578 65.317 -52.695
18715.945 65.316 -52.812
18716.309 65.315 -52.930
18716.676 65.314 -53.047
18717.043 65.314 -53.156
18717.410 65.313 -53.273
18717.773 65.312 -53.391
18718.141 65.311 -53.508
18718.508 65.311 -53.625
18718.875 65.310 -53.734
18719.238 65.309 -53.852
18719.605 65.309 -53.969
18719.973 65.308 -54.086
18720.340 65.307 -54.195
18720.703 65.306 -54.312
18721.070 65.306 -54.430
18721.438 65.305 -54.547
18721.805 65.304 -54.656
18722.168 65.303 -54.773
18722.535 65.303 -54.891
18722.902 65.302 -55.008
18723.270 65.301 -55.117
18723.633 65.300 -55.234
18724.000 65.300 -55.352
18724.367 65.299 -55.461
18724.734 65.298 -55.578
18725.098 65.297 -55.695
18725.465 65.297 -55.812
18725.832 65.296 -55.922
18726.199 65.295 -56.039
18726.562 65.295 -56.156
18726.930 65.294 -56.266
18727.297 65.293 -56.383
18727.664 65.292 -56.500
18728.027 65.292 -56.609
18728.395 65.291 -56.727
18728.762 65.290 -56.844
18729.129 65.289 -56.953
18729.492 65.289 -57.070
18729.859 65.288 -57.180
18730.227 65.287 -57.297
18730.594 65.286 -57.414
18730.957 65.286 -57.523
18731.324 65.285 -57.641
18731.691 65.284 -57.758
18732.059 65.283 -57.867
18732.422 65.283 -57.984
18732.789 65.282 -58.094
18733.156 65.281 -58.211
18733.523 65.280 -58.328
18733.887 65.280 -58.438
18734.254 65.279 -58.555
18734.621 65.278 -58.664
18734.988 65.278 -58.781
18735.352 65.277 -58.891
18735.719 65.276 -59.008
18736.086 65.275 -59.117
18736.453 65.275 -59.234
18736.816 65.274 -59.352
18737.184 65.273 -59.461
18737.551 65.272 -59.578
18737.918 65.272 -59.688
18738.281 65.271 -59.805
18738.648 65.270 -59.914
18739.016 65.269 -60.031
18739.383 65.269 -60.141
18739.746 65.268 -60.258
18740.113 65.267 -60.367
18740.480 65.266 -60.484
18740.848 65.266 -60.594
18741.211 65.265 -60.711
18741.578 65.264 -60.820
18741.945 65.264 -60.938
18742.312 65.263 -61.047
18742.676 65.262 -61.156
18743.043 65.261 -61.273
18743.410 65.261 -61.383
18743.777 65.260 -61.500
18744.141 65.259 -61.609
18744.508 65.258 -61.727
18744.875 65.258 -61.836
18745.242 65.257 -61.953
18745.605 65.256 -62.062
18745.973 65.255 -62.172
18746.340 65.255 -62.289
18746.707 65.254 -62.398
18747.070 65.253 -62.516
18747.438 65.252 -62.625
18747.805 65.252 -62.734
18748.172 65.251 -62.852
18748.535 65.250 -62.961
18748.902 65.250 -63.078
18749.270 65.249 -63.188
18749.637 65.248 -63.297
18750.000 65.247 -63.414
18750.367 65.247 -63.523
18750.734 65.246 -63.633
18751.102 65.245 -63.750
18751.465 65.244 -63.859
18751.832 65.244 -63.969
18752.199 65.243 -64.086
18752.566 65.242 -64.195
18752.930 65.241 -64.305
18753.297 65.241 -64.422
18753.664 65.240 -64.531
18754.031 65.239 -64.641
18754.395 65.239 -64.758
18754.762 65.238 -64.867
18755.129 65.237 -64.977
18755.496 65.236 -65.086
18755.859 65.236 -65.203
18756.227 65.235 -65.312
18756.594 65.234 -65.422
18756.961 65.233 -65.539
18757.324 65.233 -65.648
18757.691 65.232 -65.758
18758.059 65.231 -65.867
18758.426 65.230 -65.984
18758.789 65.230 -66.094
18759.156 65.229 -66.203
18759.523 65.228 -66.312
18759.891 65.227 -66.422
18760.254 65.227 -66.539
18760.621 65.226 -66.648
18760.988 65.225 -66.758
18761.355 65.225 -66.867
18761.719 65.224 -66.977
18762.086 65.223 -67.094
18762.453 65.222 -67.203
18762.820 65.222 -67.312
18763.184 65.221 -67.422
18763.551 65.220 -67.531
18763.918 65.219 -67.648
18764.285 65.219 -67.758
18764.648 65.218 -67.867
18765.016 65.217 -67.977
18765.383 65.216 -68.086
18765.750 65.216 -68.195
18766.113 65.215 -68.305
18766.480 65.214 -68.422
18766.848 65.214 -68.531
18767.215 65.213 -68.641
18767.578 65.212 -68.750
18767.945 65.211 -68.859
18768.312 65.211 -68.969
18768.680 65.210 -69.078
18769.043 65.209 -69.188
18769.410 65.208 -69.305
18769.777 65.208 -69.414
18770.145 65.207 -69.523
18770.508 65.206 -69.633
18770.875 65.205 -69.742
18771.242 65.205 -69.852
18771.609 65.204 -69.961
18771.973 65.203 -70.070
18772.340 65.203 -70.180
18772.707 65.202 -70.289
18773.074 65.201 -70.398
18773.438 65.200 -70.508
18773.805 65.200 -70.617
18774.172 65.199 -70.727
18774.539 65.198 -70.836
18774.902 65.197 -70.945
18775.270 65.197 -71.055
18775.637 65.196 -71.164
18776.004 65.195 -71.273
18776.367 65.194 -71.383
18776.734 65.194 -71.492
18777.102 65.193 -71.602
18777.469 65.192 -71.711
18777.832 65.192 -71.820
18778.199 65.191 -71.930
18778.566 65.190 -72.039
18778.934 65.189 -72.148
18779.297 65.189 -72.258
18779.664 65.188 -72.367
18780.031 65.187 -72.477
18780.398 65.186 -72.586
18780.762 65.186 -72.695
18781.129 65.185 -72.805
18781.496 65.184 -72.914
18781.863 65.183 -73.023
18782.227 65.183 -73.133
18782.594 65.182 -73.234
18782.961 65.181 -73.344
18783.328 65.181 -73.453
18783.691 65.180 -73.562
18784.059 65.179 -73.672
18784.426 65.178 -73.781
18784.793 65.178 -73.891
18785.156 65.177 -74.000
18785.523 65.176 -74.109
18785.891 65.175 -74.211
18786.258 65.175 -74.320
18786.621 65.174 -74.430
18786.988 65.173 -74.539
18787.355 65.172 -74.648
18787.723 65.172 -74.758
18788.086 65.171 -74.867
18788.453 65.170 -74.969
18788.820 65.170 -75.078
18789.188 65.169 -75.188
18789.551 65.168 -75.297
18789.918 65.167 -75.406
18790.285 65.167 -75.508
18790.652 65.166 -75.617
18791.016 65.165 -75.727
18791.383 65.164 -75.836
18791.750 65.164 -75.945
18792.117 65.163 -76.047
18792.480 65.162 -76.156
18792.848 65.161 -76.266
18793.215 65.161 -76.375
18793.582 65.160 -76.477
18793.945 65.159 -76.586
18794.312 65.159 -76.695
18794.680 65.158 -76.805
18795.047 65.157 -76.906
18795.410 65.156 -77.016
18795.777 65.156 -77.125
18796.145 65.155 -77.234
18796.512 65.154 -77.336
18796.875 65.153 -77.445
18797.242 65.153 -77.555
18797.609 65.152 -77.656
18797.977 65.151 -77.766
18798.340 65.150 -77.875
18798.707 65.150 -77.977
18799.074 65.149 -78.086
18799.441 65.148 -78.195
18799.805 65.148 -78.297
18800.172 65.147 -78.406
18800.539 65.146 -78.516
18800.906 65.145 -78.617
18801.270 65.145 -78.727
18801.637 65.144 -78.836
18802.004 65.143 -78.938
18802.371 65.142 -79.047
18802.734 65.142 -79.156
18803.102 65.141 -79.258
18803.469 65.140 -79.367
18803.836 65.140 -79.477
18804.199 65.139 -79.578
18804.566 65.138 -79.688
18804.934 65.137 -79.789
18805.301 65.137 -79.898
18805.664 65.136 -80.008
18806.031 65.135 -80.109
18806.398 65.134 -80.219
18806.766 65.134 -80.320
18807.129 65.133 -80.430
18807.496 65.132 -80.531
18807.863 65.132 -80.641
18808.230 65.131 -80.742
18808.594 65.130 -80.852
18808.961 65.129 -80.961
18809.328 65.129 -81.062
18809.695 65.128 -81.172
18810.059 65.127 -81.273
18810.426 65.126 -81.383
18810.793 65.126 -81.484
18811.160 65.125 -81.594
18811.523 65.124 -81.695
18811.891 65.123 -81.805
18812.258 65.123 -81.906
18812.625 65.122 -82.016
18812.988 65.121 -82.117
18813.355 65.121 -82.227
18813.723 65.120 -82.328
18814.090 65.119 -82.438
18814.453 65.118 -82.539
18814.820 65.118 -82.648
18815.188 65.117 -82.750
18815.555 65.116 -82.852
18815.918 65.115 -82.961
18816.285 65.115 -83.062
18816.652 65.114 -83.172
18817.020 65.113 -83.273
18817.383 65.113 -83.383
18817.750 65.112 -83.484
18818.117 65.111 -83.586
18818.484 65.110 -83.695
18818.848 65.110 -83.797
18819.215 65.109 -83.906
18819.582 65.108 -84.008
18819.949 65.107 -84.109
18820.312 65.107 -84.219
18820.680 65.106 -84.320
18821.047 65.105 -84.430
18821.414 65.104 -84.531
18821.777 65.104 -84.633
18822.145 65.103 -84.742
18822.512 65.102 -84.844
18822.879 65.102 -84.945
18823.242 65.101 -85.055
18823.609 65.100 -85.156
18823.977 65.099 -85.258
18824.344 65.099 -85.367
18824.707 65.098 -85.469
18825.074 65.097 -85.570
18825.441 65.096 -85.680
18825.809 65.096 -85.781
18826.172 65.095 -85.883
18826.539 65.094 -85.992
18826.906 65.094 -86.094
18827.273 65.093 -86.195
18827.637 65.092 -86.297
18828.004 65.091 -86.406
18828.371 65.091 -86.508
18828.738 65.090 -86.609
18829.102 65.089 -86.711
18829.469 65.088 -86.820
18829.836 65.088 -86.922
18830.203 65.087 -87.023
18830.566 65.086 -87.125
18830.934 65.086 -87.234
18831.301 65.085 -87.336
18831.668 65.084 -87.438
18832.031 65.083 -87.539
18832.398 65.083 -87.648
18832.766 65.082 -87.750
18833.133 65.081 -87.852
18833.496 65.080 -87.953
18833.863 65.080 -88.055
18834.230 65.079 -88.156
18834.598 65.078 -88.266
18834.961 65.078 -88.367
18835.328 65.077 -88.469
18835.695 65.076 -88.570
18836.062 65.075 -88.672
18836.426 65.075 -88.773
18836.793 65.074 -88.883
18837.160 65.073 -88.984
18837.527 65.072 -89.086
18837.891 65.072 -89.188
18838.258 65.071 -89.289
18838.625 65.070 -89.391
18838.992 65.070 -89.492
18839.355 65.069 -89.602
18839.723 65.068 -89.703
18840.090 65.067 -89.805
18840.457 65.067 -89.906
18840.820 65.066 -90.008
18841.188 65.065 -90.109
18841.555 65.064 -90.211
18841.922 65.064 -90.312
18842.285 65.063 -90.414
18842.652 65.062 -90.516
18843.020 65.062 -90.617
18843.387 65.061 -90.719
18843.750 65.060 -90.828
18844.117 65.059 -90.930
18844.484 65.059 -91.031
18844.852 65.058 -91.133
18845.215 65.057 -91.234
18845.582 65.056 -91.336
18845.949 65.056 -91.438
18846.316 65.055 -91.539
18846.680 65.054 -91.641
18847.047 65.054 -91.742
18847.414 65.053 -91.844
18847.781 65.052 -91.945
18848.145 65.051 -92.047
18848.512 65.051 -92.148
18848.879 65.050 -92.250
18849.246 65.049 -92.352
18849.609 65.049 -92.453
18849.977 65.048 -92.555
18850.344 65.047 -92.656
18850.711 65.046 -92.758
18851.074 65.046 -92.852
18851.441 65.045 -92.953
18851.809 65.044 -93.055
18852.176 65.043 -93.156
18852.539 65.043 -93.258
18852.906 65.042 -93.359
18853.273 65.041 -93.461
18853.641 65.041 -93.562
18854.004 65.040 -93.664
18854.371 65.039 -93.766
18854.738 65.038 -93.867
18855.105 65.038 -93.969
18855.469 65.037 -94.062
18855.836 65.036 -94.164
18856.203 65.035 -94.266
18856.570 65.035 -94.367
18856.934 65.034 -94.469
18857.301 65.033 -94.570
18857.668 65.033 -94.672
18858.035 65.032 -94.766
18858.398 65.031 -94.867
18858.766 65.030 -94.969
18859.133 65.030 -95.070
18859.500 65.029 -95.172
18859.863 65.028 -95.273
18860.230 65.027 -95.367
18860.598 65.027 -95.469
18860.965 65.026 -95.570
18861.328 65.025 -95.672
18861.695 65.025 -95.773
18862.062 65.024 -95.867
18862.430 65.023 -95.969
18862.793 65.022 -96.070
18863.160 65.022 -96.172
18863.527 65.021 -96.273
18863.895 65.020 -96.367
18864.258 65.020 -96.469
18864.625 65.019 -96.570
18864.992 65.018 -96.672
18865.359 65.017 -96.766
18865.723 65.017 -96.867
18866.090 65.016 -96.969
18866.457 65.015 -97.070
18866.824 65.014 -97.164
18867.188 65.014 -97.266
18867.555 65.013 -97.367
18867.922 65.012 -97.461
