* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:27:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:20:37, Feb 2 19:21:44, Feb 2 19:23:07, Feb 2 19:24:30, Feb 2 19:25:49, Feb 2 19:27:21
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1103.760 66.345 118.779
1104.126 66.328 113.453
1104.492 66.311 108.122
1104.859 66.294 102.787
1105.225 66.277 97.447
1105.591 66.261 92.103
1105.957 66.244 86.754
1106.323 66.227 81.401
1106.690 66.210 76.043
1107.056 66.194 70.682
1107.422 66.177 65.316
1107.788 66.160 59.947
1108.154 66.144 54.573
1108.521 66.127 49.195
1108.887 66.111 43.814
1109.253 66.094 38.429
1109.619 66.078 33.040
1109.985 66.061 27.647
1110.352 66.045 22.251
1110.718 66.028 16.852
1111.084 66.012 11.449
1111.450 65.996 6.042
1111.817 65.979 0.633
1112.183 65.963 -4.779
1112.549 65.947 -10.195
1112.915 65.931 -15.613
1113.281 65.915 -21.035
1113.648 65.899 -26.458
1114.014 65.883 -31.885
1114.380 65.867 -37.314
1114.746 65.851 -42.746
1115.112 65.835 -48.180
1115.479 65.819 -53.616
1115.845 65.803 -59.055
1116.211 65.788 -64.495
1116.577 65.772 -69.938
1116.943 65.756 -75.382
1117.310 65.741 -80.828
1117.676 65.725 -86.276
1118.042 65.710 -91.725
1118.408 65.695 -97.176
1118.775 65.679 -102.628
1119.141 65.664 -108.082
1119.507 65.649 -113.536
1119.873 65.634 -118.992
1120.239 65.619 -124.448
1120.606 65.604 -129.906
1120.972 65.589 -135.364
1121.338 65.574 -140.823
1121.704 65.559 -146.282
1122.070 65.544 -151.742
1122.437 65.529 -157.202
1122.803 65.515 -162.662
1123.169 65.500 -168.123
1123.535 65.485 -173.583
1123.901 65.471 -179.044
1124.268 65.456 175.496
1124.634 65.442 170.035
1125.000 65.427 164.575
1125.366 65.413 159.116
1125.733 65.399 153.657
1126.099 65.385 148.198
1126.465 65.370 142.741
1126.831 65.356 137.284
1127.197 65.342 131.828
1127.564 65.328 126.373
1127.930 65.314 120.919
1128.296 65.300 115.466
1128.662 65.287 110.015
1129.028 65.273 104.564
1129.395 65.259 99.115
1129.761 65.245 93.668
1130.127 65.232 88.222
1130.493 65.218 82.778
1130.859 65.204 77.335
1131.226 65.191 71.895
1131.592 65.177 66.456
1131.958 65.164 61.019
1132.324 65.150 55.584
1132.691 65.137 50.151
1133.057 65.124 44.721
1133.423 65.111 39.292
1133.789 65.097 33.866
1134.155 65.084 28.442
1134.522 65.071 23.021
1134.888 65.058 17.602
1135.254 65.045 12.186
1135.620 65.032 6.772
1135.986 65.019 1.360
1136.353 65.006 -4.048
1136.719 64.994 -9.454
1137.085 64.981 -14.857
1137.451 64.968 -20.257
1137.818 64.955 -25.654
1138.184 64.943 -31.049
1138.550 64.930 -36.440
1138.916 64.918 -41.829
1139.282 64.905 -47.214
1139.649 64.893 -52.596
1140.015 64.880 -57.975
1140.381 64.868 -63.351
1140.747 64.856 -68.724
1141.113 64.844 -74.094
1141.480 64.831 -79.460
1141.846 64.819 -84.823
1142.212 64.807 -90.183
1142.578 64.795 -95.540
1142.944 64.783 -100.893
1143.311 64.771 -106.243
1143.677 64.760 -111.589
1144.043 64.748 -116.933
1144.409 64.736 -122.272
1144.776 64.724 -127.609
1145.142 64.713 -132.942
1145.508 64.701 -138.271
1145.874 64.690 -143.598
1146.240 64.678 -148.921
1146.607 64.667 -154.240
1146.973 64.656 -159.556
1147.339 64.645 -164.869
1147.705 64.633 -170.178
1148.071 64.622 -175.484
1148.438 64.611 179.213
1148.804 64.600 173.914
1149.170 64.590 168.618
1149.536 64.579 163.325
1149.902 64.568 158.036
1150.269 64.557 152.750
1150.635 64.547 147.467
1151.001 64.536 142.187
1151.367 64.526 136.911
1151.734 64.515 131.637
1152.100 64.505 126.367
1152.466 64.495 121.100
1152.832 64.485 115.836
1153.198 64.475 110.575
1153.565 64.465 105.316
1153.931 64.455 100.062
1154.297 64.445 94.809
1154.663 64.435 89.560
1155.029 64.426 84.313
1155.396 64.416 79.069
1155.762 64.407 73.828
1156.128 64.397 68.589
1156.494 64.388 63.353
1156.860 64.379 58.119
1157.227 64.370 52.888
1157.593 64.361 47.660
1157.959 64.352 42.433
1158.325 64.343 37.209
1158.692 64.334 31.987
1159.058 64.325 26.767
1159.424 64.317 21.549
1159.790 64.308 16.333
1160.156 64.300 11.120
1160.523 64.291 5.907
1160.889 64.283 0.697
1161.255 64.275 -4.512
1161.621 64.267 -9.719
1161.987 64.259 -14.924
1162.354 64.251 -20.128
1162.720 64.243 -25.331
1163.086 64.236 -30.533
1163.452 64.228 -35.733
1163.818 64.221 -40.933
1164.185 64.213 -46.131
1164.551 64.206 -51.329
1164.917 64.199 -56.525
1165.283 64.192 -61.721
1165.650 64.185 -66.917
1166.016 64.178 -72.111
1166.382 64.171 -77.306
1166.748 64.164 -82.500
1167.114 64.157 -87.694
1167.481 64.151 -92.888
1167.847 64.144 -98.082
1168.213 64.138 -103.276
1168.579 64.132 -108.470
1168.945 64.126 -113.665
1169.312 64.119 -118.860
1169.678 64.113 -124.056
1170.044 64.108 -129.251
1170.410 64.102 -134.449
1170.776 64.096 -139.646
1171.143 64.090 -144.845
1171.509 64.085 -150.045
1171.875 64.079 -155.246
1172.241 64.074 -160.449
1172.608 64.069 -165.653
1172.974 64.064 -170.858
1173.340 64.058 -176.065
1173.706 64.053 178.726
1174.072 64.049 173.515
1174.439 64.044 168.303
1174.805 64.039 163.088
1175.171 64.034 157.871
1175.537 64.030 152.651
1175.903 64.025 147.429
1176.270 64.021 142.205
1176.636 64.017 136.978
1177.002 64.012 131.748
1177.368 64.008 126.515
1177.734 64.004 121.279
1178.101 64.000 116.040
1178.467 63.996 110.798
1178.833 63.993 105.552
1179.199 63.989 100.303
1179.566 63.985 95.051
1179.932 63.982 89.794
1180.298 63.978 84.534
1180.664 63.975 79.270
1181.030 63.972 74.001
1181.397 63.968 68.729
1181.763 63.965 63.453
1182.129 63.962 58.172
1182.495 63.959 52.887
1182.861 63.956 47.597
1183.228 63.954 42.302
1183.594 63.951 37.002
1183.960 63.948 31.698
1184.326 63.946 26.389
1184.693 63.943 21.075
1185.059 63.941 15.755
1185.425 63.938 10.430
1185.791 63.936 5.100
1186.157 63.934 -0.236
1186.524 63.932 -5.577
1186.890 63.930 -10.924
1187.256 63.928 -16.277
1187.622 63.926 -21.636
1187.988 63.924 -27.000
1188.355 63.922 -32.371
1188.721 63.920 -37.748
1189.087 63.919 -43.130
1189.453 63.917 -48.520
1189.819 63.916 -53.916
1190.186 63.914 -59.317
1190.552 63.913 -64.726
1190.918 63.912 -70.141
1191.284 63.911 -75.563
1191.651 63.910 -80.992
1192.017 63.909 -86.428
1192.383 63.908 -91.870
1192.749 63.907 -97.320
1193.115 63.906 -102.776
1193.482 63.905 -108.240
1193.848 63.904 -113.711
1194.214 63.904 -119.189
1194.580 63.903 -124.675
1194.946 63.903 -130.168
1195.313 63.902 -135.669
1195.679 63.902 -141.177
1196.045 63.902 -146.693
1196.411 63.902 -152.216
1196.777 63.901 -157.747
1197.144 63.901 -163.286
1197.510 63.901 -168.833
1197.876 63.901 -174.387
1198.242 63.902 -179.949
1198.609 63.902 174.480
1198.975 63.902 168.902
1199.341 63.902 163.316
1199.707 63.903 157.722
1200.073 63.903 152.119
1200.440 63.904 146.508
1200.806 63.904 140.889
1201.172 63.905 135.262
1201.538 63.905 129.627
1201.904 63.906 123.983
1202.271 63.907 118.331
1202.637 63.908 112.670
1203.003 63.909 107.001
1203.369 63.910 101.324
1203.735 63.911 95.639
1204.102 63.912 89.944
1204.468 63.913 84.242
1204.834 63.914 78.531
1205.200 63.916 72.811
1205.567 63.917 67.083
1205.933 63.918 61.346
1206.299 63.920 55.600
1206.665 63.921 49.846
1207.031 63.923 44.083
1207.398 63.925 38.312
1207.764 63.926 32.533
1208.130 63.928 26.744
1208.496 63.930 20.947
1208.862 63.931 15.141
1209.229 63.933 9.327
1209.595 63.935 3.503
1209.961 63.937 -2.328
1210.327 63.939 -8.168
1210.693 63.941 -14.018
1211.060 63.943 -19.875
1211.426 63.945 -25.741
1211.792 63.948 -31.616
1212.158 63.950 -37.500
1212.525 63.952 -43.392
1212.891 63.954 -49.292
1213.257 63.957 -55.201
1213.623 63.959 -61.119
1213.989 63.962 -67.045
1214.356 63.964 -72.980
1214.722 63.967 -78.924
1215.088 63.969 -84.875
1215.454 63.972 -90.836
1215.820 63.974 -96.805
1216.187 63.977 -102.782
1216.553 63.980 -108.768
1216.919 63.983 -114.762
1217.285 63.985 -120.764
1217.651 63.988 -126.775
1218.018 63.991 -132.794
1218.384 63.994 -138.821
1218.750 63.997 -144.857
1219.116 64.000 -150.900
1219.483 64.003 -156.952
1219.849 64.006 -163.012
1220.215 64.009 -169.081
1220.581 64.012 -175.157
1220.947 64.015 178.759
1221.314 64.018 172.667
1221.680 64.021 166.566
1222.046 64.024 160.458
1222.412 64.027 154.343
1222.778 64.030 148.219
1223.145 64.034 142.087
1223.511 64.037 135.948
1223.877 64.040 129.801
1224.243 64.043 123.647
1224.609 64.047 117.485
1224.976 64.050 111.315
1225.342 64.053 105.138
1225.708 64.057 98.954
1226.074 64.060 92.762
1226.441 64.063 86.562
1226.807 64.067 80.356
1227.173 64.070 74.143
1227.539 64.074 67.922
1227.905 64.077 61.694
1228.272 64.081 55.459
1228.638 64.084 49.217
1229.004 64.088 42.969
1229.370 64.091 36.713
1229.736 64.095 30.451
1230.103 64.099 24.183
1230.469 64.102 17.907
1230.835 64.106 11.625
1231.201 64.109 5.336
1231.568 64.113 -0.958
1231.934 64.117 -7.259
1232.300 64.121 -13.566
1232.666 64.124 -19.880
1233.032 64.128 -26.200
1233.399 64.132 -32.525
1233.765 64.136 -38.856
1234.131 64.139 -45.194
1234.497 64.143 -51.537
1234.863 64.147 -57.885
1235.230 64.151 -64.239
1235.596 64.155 -70.599
1235.962 64.159 -76.964
1236.328 64.162 -83.334
1236.694 64.166 -89.710
1237.061 64.170 -96.090
1237.427 64.174 -102.476
1237.793 64.178 -108.867
1238.159 64.182 -115.262
1238.526 64.186 -121.662
1238.892 64.191 -128.066
1239.258 64.195 -134.476
1239.624 64.199 -140.889
1239.990 64.203 -147.307
1240.357 64.207 -153.729
1240.723 64.211 -160.155
1241.089 64.216 -166.584
1241.455 64.220 -173.018
1241.821 64.224 -179.456
1242.188 64.228 174.104
1242.554 64.233 167.659
1242.920 64.237 161.211
1243.286 64.242 154.760
1243.652 64.246 148.306
1244.019 64.250 141.849
1244.385 64.255 135.389
1244.751 64.259 128.927
1245.117 64.264 122.461
1245.484 64.269 115.994
1245.850 64.273 109.524
1246.216 64.278 103.052
1246.582 64.283 96.578
1246.948 64.287 90.102
1247.315 64.292 83.624
1247.681 64.297 77.145
1248.047 64.302 70.664
1248.413 64.307 64.182
1248.779 64.312 57.698
1249.146 64.317 51.214
1249.512 64.322 44.729
1249.878 64.327 38.243
1250.244 64.332 31.757
1250.610 64.337 25.270
1250.977 64.342 18.783
1251.343 64.347 12.296
1251.709 64.353 5.809
1252.075 64.358 -0.677
1252.442 64.363 -7.164
1252.808 64.369 -13.649
1253.174 64.374 -20.134
1253.540 64.380 -26.618
1253.906 64.385 -33.101
1254.273 64.391 -39.582
1254.639 64.396 -46.062
1255.005 64.402 -52.540
1255.371 64.408 -59.017
1255.737 64.414 -65.491
1256.104 64.419 -71.963
1256.470 64.425 -78.433
1256.836 64.431 -84.901
1257.202 64.437 -91.365
1257.568 64.443 -97.826
1257.935 64.449 -104.285
1258.301 64.455 -110.740
1258.667 64.461 -117.192
1259.033 64.468 -123.641
1259.400 64.474 -130.084
1259.766 64.480 -136.523
1260.132 64.486 -142.960
1260.498 64.493 -149.391
1260.864 64.499 -155.817
1261.231 64.506 -162.238
1261.597 64.512 -168.655
1261.963 64.519 -175.066
1262.329 64.525 178.527
1262.695 64.532 172.127
1263.062 64.539 165.733
1263.428 64.545 159.346
1263.794 64.552 152.964
1264.160 64.559 146.589
1264.526 64.566 140.221
1264.893 64.573 133.859
1265.259 64.580 127.505
1265.625 64.587 121.158
1265.991 64.594 114.818
1266.358 64.601 108.486
1266.724 64.608 102.164
1267.090 64.615 95.848
1267.456 64.622 89.541
1267.822 64.629 83.243
1268.189 64.637 76.953
1268.555 64.644 70.673
1268.921 64.651 64.402
1269.287 64.658 58.141
1269.653 64.666 51.889
1270.020 64.673 45.646
1270.386 64.681 39.415
1270.752 64.688 33.193
1271.118 64.696 26.982
1271.484 64.703 20.782
1271.851 64.711 14.593
1272.217 64.718 8.415
1272.583 64.726 2.248
1272.949 64.734 -3.907
1273.316 64.741 -10.051
1273.682 64.749 -16.182
1274.048 64.757 -22.301
1274.414 64.764 -28.407
1274.780 64.772 -34.501
1275.147 64.780 -40.582
1275.513 64.787 -46.649
1275.879 64.795 -52.704
1276.245 64.803 -58.745
1276.611 64.811 -64.772
1276.978 64.819 -70.786
1277.344 64.826 -76.786
1277.710 64.834 -82.771
1278.076 64.842 -88.741
1278.443 64.850 -94.697
1278.809 64.858 -100.638
1279.175 64.866 -106.564
1279.541 64.874 -112.475
1279.907 64.881 -118.369
1280.274 64.889 -124.249
1280.640 64.897 -130.112
1281.006 64.905 -135.960
1281.372 64.913 -141.791
1281.738 64.921 -147.605
1282.105 64.929 -153.403
1282.471 64.936 -159.185
1282.837 64.944 -164.948
1283.203 64.952 -170.695
1283.569 64.960 -176.425
1283.936 64.968 177.863
1284.302 64.976 172.169
1284.668 64.983 166.492
1285.034 64.991 160.835
1285.401 64.999 155.194
1285.767 65.007 149.573
1286.133 65.014 143.971
1286.499 65.022 138.387
1286.865 65.030 132.821
1287.232 65.037 127.275
1287.598 65.045 121.748
1287.964 65.053 116.241
1288.330 65.060 110.754
1288.696 65.068 105.285
1289.063 65.075 99.838
1289.429 65.083 94.409
1289.795 65.090 89.002
1290.161 65.098 83.614
1290.527 65.105 78.247
1290.894 65.113 72.901
1291.260 65.120 67.576
1291.626 65.127 62.271
1291.992 65.134 56.987
1292.359 65.142 51.726
1292.725 65.149 46.484
1293.091 65.156 41.265
1293.457 65.163 36.067
1293.823 65.170 30.891
1294.190 65.177 25.736
1294.556 65.184 20.604
1294.922 65.191 15.493
1295.288 65.198 10.405
1295.654 65.205 5.340
1296.021 65.212 0.296
1296.387 65.219 -4.725
1296.753 65.225 -9.724
1297.119 65.232 -14.699
1297.485 65.239 -19.651
1297.852 65.245 -24.581
1298.218 65.252 -29.488
1298.584 65.258 -34.372
1298.950 65.265 -39.232
1299.317 65.271 -44.069
1299.683 65.277 -48.884
1300.049 65.284 -53.674
1300.415 65.290 -58.440
1300.781 65.296 -63.184
1301.148 65.302 -67.903
1301.514 65.308 -72.600
1301.880 65.314 -77.271
1302.246 65.320 -81.919
1302.612 65.326 -86.543
1302.979 65.331 -91.144
1303.345 65.337 -95.719
1303.711 65.343 -100.271
1304.077 65.348 -104.799
1304.443 65.354 -109.302
1304.810 65.359 -113.781
1305.176 65.365 -118.235
1305.542 65.370 -122.666
1305.908 65.375 -127.072
1306.275 65.380 -131.453
1306.641 65.385 -135.811
1307.007 65.390 -140.143
1307.373 65.395 -144.450
1307.739 65.400 -148.733
1308.106 65.405 -152.992
1308.472 65.410 -157.227
1308.838 65.414 -161.437
1309.204 65.419 -165.621
1309.570 65.423 -169.781
1309.937 65.428 -173.916
1310.303 65.432 -178.027
1310.669 65.437 177.887
1311.035 65.441 173.825
1311.401 65.445 169.788
1311.768 65.449 165.776
1312.134 65.453 161.789
1312.500 65.457 157.826
1312.866 65.461 153.888
1313.233 65.464 149.975
1313.599 65.468 146.086
1313.965 65.472 142.221
1314.331 65.475 138.382
1314.697 65.479 134.566
1315.064 65.482 130.775
1315.430 65.485 127.009
1315.796 65.489 123.268
1316.162 65.492 119.550
1316.528 65.495 115.856
1316.895 65.498 112.188
1317.261 65.501 108.543
1317.627 65.503 104.923
1317.993 65.506 101.327
1318.359 65.509 97.755
1318.726 65.511 94.206
1319.092 65.514 90.683
1319.458 65.516 87.183
1319.824 65.519 83.706
1320.191 65.521 80.253
1320.557 65.523 76.824
1320.923 65.525 73.419
1321.289 65.527 70.037
1321.655 65.529 66.680
1322.022 65.531 63.345
1322.388 65.533 60.033
1322.754 65.534 56.745
1323.120 65.536 53.479
1323.486 65.537 50.238
1323.853 65.539 47.019
1324.219 65.540 43.822
1324.585 65.541 40.649
1324.951 65.543 37.498
1325.318 65.544 34.370
1325.684 65.545 31.264
1326.050 65.546 28.181
1326.416 65.547 25.119
1326.782 65.548 22.080
1327.149 65.548 19.062
1327.515 65.549 16.067
1327.881 65.550 13.094
1328.247 65.550 10.142
1328.613 65.550 7.212
1328.980 65.551 4.303
1329.346 65.551 1.414
1329.712 65.551 -1.452
1330.078 65.551 -4.298
1330.444 65.552 -7.123
1330.811 65.552 -9.927
1331.177 65.551 -12.711
1331.543 65.551 -15.474
1331.909 65.551 -18.217
1332.276 65.551 -20.939
1332.642 65.550 -23.643
1333.008 65.550 -26.325
1333.374 65.550 -28.988
1333.740 65.549 -31.633
1334.107 65.548 -34.257
1334.473 65.548 -36.862
1334.839 65.547 -39.448
1335.205 65.546 -42.016
1335.571 65.545 -44.563
1335.938 65.544 -47.094
1336.304 65.543 -49.604
1336.670 65.542 -52.098
1337.036 65.541 -54.573
1337.402 65.540 -57.030
1337.769 65.539 -59.470
1338.135 65.537 -61.892
1338.501 65.536 -64.296
1338.867 65.534 -66.684
1339.234 65.533 -69.054
1339.600 65.531 -71.407
1339.966 65.530 -73.744
1340.332 65.528 -76.063
1340.698 65.526 -78.368
1341.065 65.525 -80.655
1341.431 65.523 -82.927
1341.797 65.521 -85.183
1342.163 65.519 -87.424
1342.529 65.517 -89.648
1342.896 65.515 -91.858
1343.262 65.513 -94.053
1343.628 65.511 -96.232
1343.994 65.509 -98.397
1344.360 65.507 -100.549
1344.727 65.505 -102.685
1345.093 65.502 -104.808
1345.459 65.500 -106.916
1345.825 65.498 -109.011
1346.192 65.495 -111.092
1346.558 65.493 -113.159
1346.924 65.490 -115.215
1347.290 65.488 -117.256
1347.656 65.485 -119.285
1348.023 65.483 -121.302
1348.389 65.480 -123.307
1348.755 65.478 -125.299
1349.121 65.475 -127.278
1349.487 65.472 -129.247
1349.854 65.470 -131.204
1350.220 65.467 -133.149
1350.586 65.464 -135.084
1350.952 65.462 -137.007
1351.318 65.459 -138.920
1351.685 65.456 -140.821
1352.051 65.453 -142.713
1352.417 65.450 -144.595
1352.783 65.447 -146.466
1353.150 65.445 -148.328
1353.516 65.442 -150.180
1353.882 65.439 -152.022
1354.248 65.436 -153.856
1354.614 65.433 -155.681
1354.981 65.430 -157.496
1355.347 65.427 -159.304
1355.713 65.424 -161.103
1356.079 65.421 -162.893
1356.445 65.418 -164.676
1356.812 65.415 -166.450
1357.178 65.412 -168.217
1357.544 65.409 -169.977
1357.910 65.406 -171.729
1358.276 65.403 -173.474
1358.643 65.400 -175.212
1359.009 65.397 -176.943
1359.375 65.394 -178.669
1359.741 65.391 179.612
1360.108 65.388 177.899
1360.474 65.385 176.193
1360.840 65.382 174.492
1361.206 65.380 172.797
1361.572 65.377 171.106
1361.939 65.374 169.422
1362.305 65.371 167.742
1362.671 65.368 166.066
1363.037 65.365 164.396
1363.403 65.362 162.730
1363.770 65.359 161.069
1364.136 65.356 159.412
1364.502 65.354 157.759
1364.868 65.351 156.108
1365.234 65.348 154.463
1365.601 65.345 152.820
1365.967 65.343 151.181
1366.333 65.340 149.544
1366.699 65.337 147.911
1367.066 65.335 146.280
1367.432 65.332 144.652
1367.798 65.330 143.026
1368.164 65.327 141.403
1368.530 65.324 139.781
1368.897 65.322 138.162
1369.263 65.320 136.545
1369.629 65.317 134.929
1369.995 65.315 133.314
1370.361 65.313 131.701
1370.728 65.310 130.089
1371.094 65.308 128.478
1371.460 65.306 126.867
1371.826 65.304 125.258
1372.193 65.302 123.648
1372.559 65.299 122.040
1372.925 65.297 120.432
1373.291 65.296 118.823
1373.657 65.294 117.215
1374.024 65.292 115.606
1374.390 65.290 113.998
1374.756 65.288 112.389
1375.122 65.286 110.778
1375.488 65.285 109.168
1375.855 65.283 107.557
1376.221 65.282 105.944
1376.587 65.280 104.331
1376.953 65.279 102.716
1377.319 65.277 101.100
1377.686 65.276 99.482
1378.052 65.275 97.863
1378.418 65.274 96.242
1378.784 65.272 94.620
1379.151 65.271 92.995
1379.517 65.270 91.368
1379.883 65.270 89.739
1380.249 65.269 88.108
1380.615 65.268 86.475
1380.982 65.267 84.838
1381.348 65.267 83.199
1381.714 65.266 81.558
1382.080 65.265 79.913
1382.446 65.265 78.266
1382.813 65.265 76.615
1383.179 65.264 74.962
